1002642734	20210806	202108	2021	2021.5918	IRN	IRAN	IRN								UZB	UZBEKISTAN	UZB								0	040	040	04	1	1.0	2	1	2	2.90697674418605	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	1	Tajikistan	TI	TI		39	71	TI	20210905144500	https://www.indiatvnews.com/news/world/pakistan-virtual-meeting-representatives-afghanistan-neighbours-latest-international-updates-731873
1002642735	20210806	202108	2021	2021.5918	IRN	IRAN	IRN								UZB	UZBEKISTAN	UZB								0	040	040	04	1	1.0	8	1	8	2.90697674418605	1	Iran	IR	IR		32	53	IR	1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	1	China	CH	CH		35	105	CH	20210905144500	https://www.indiatvnews.com/news/world/pakistan-virtual-meeting-representatives-afghanistan-neighbours-latest-international-updates-731873
1002642736	20210806	202108	2021	2021.5918	MDVEDU	MALE	MDV					EDU													0	042	042	04	1	1.9	5	1	5	-2.20440881763527	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	0								4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20210905144500	https://ph.news.yahoo.com/taliban-order-university-women-wear-131956371.html
1002642737	20210806	202108	2021	2021.5918	TJK	TAJIKISTAN	TJK								IRN	IRAN	IRN								0	040	040	04	1	1.0	2	1	2	2.90697674418605	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	1	China	CH	CH		35	105	CH	20210905144500	https://www.indiatvnews.com/news/world/pakistan-virtual-meeting-representatives-afghanistan-neighbours-latest-international-updates-731873
1002642738	20210806	202108	2021	2021.5918	TJK	TAJIKISTAN	TJK								IRN	IRAN	IRN								0	040	040	04	1	1.0	2	1	2	2.90697674418605	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	1	Tajikistan	TI	TI		39	71	TI	20210905144500	https://www.indiatvnews.com/news/world/pakistan-virtual-meeting-representatives-afghanistan-neighbours-latest-international-updates-731873
1002642739	20210806	202108	2021	2021.5918	TJK	TAJIKISTAN	TJK								IRN	IRAN	IRN								0	040	040	04	1	1.0	6	1	6	2.90697674418605	1	Tajikistan	TI	TI		39	71	TI	1	Iran	IR	IR		32	53	IR	1	China	CH	CH		35	105	CH	20210905144500	https://www.indiatvnews.com/news/world/pakistan-virtual-meeting-representatives-afghanistan-neighbours-latest-international-updates-731873
1002642740	20210806	202108	2021	2021.5918	TJK	TAJIKISTAN	TJK								TKM	TURKMENISTAN	TKM								0	040	040	04	1	1.0	2	1	2	2.90697674418605	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	1	Tajikistan	TI	TI		39	71	TI	20210905144500	https://www.indiatvnews.com/news/world/pakistan-virtual-meeting-representatives-afghanistan-neighbours-latest-international-updates-731873
1002642741	20210806	202108	2021	2021.5918	TJK	TAJIKISTAN	TJK								TKM	TURKMENISTAN	TKM								0	040	040	04	1	1.0	2	1	2	2.90697674418605	1	Iran	IR	IR		32	53	IR	1	Tajikistan	TI	TI		39	71	TI	1	China	CH	CH		35	105	CH	20210905144500	https://www.indiatvnews.com/news/world/pakistan-virtual-meeting-representatives-afghanistan-neighbours-latest-international-updates-731873
1002642742	20210806	202108	2021	2021.5918	TJK	TAJIKISTAN	TJK								TKM	TURKMENISTAN	TKM								0	040	040	04	1	1.0	6	1	6	2.90697674418605	1	Tajikistan	TI	TI		39	71	TI	1	Turkmenistan	TX	TX		40	60	TX	1	China	CH	CH		35	105	CH	20210905144500	https://www.indiatvnews.com/news/world/pakistan-virtual-meeting-representatives-afghanistan-neighbours-latest-international-updates-731873
1002642743	20210806	202108	2021	2021.5918	TJK	TAJIKISTAN	TJK								UZB	UZBEKISTAN	UZB								0	040	040	04	1	1.0	2	1	2	2.90697674418605	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	1	Tajikistan	TI	TI		39	71	TI	20210905144500	https://www.indiatvnews.com/news/world/pakistan-virtual-meeting-representatives-afghanistan-neighbours-latest-international-updates-731873
1002642744	20210806	202108	2021	2021.5918	TJK	TAJIKISTAN	TJK								UZB	UZBEKISTAN	UZB								0	040	040	04	1	1.0	2	1	2	2.90697674418605	1	Iran	IR	IR		32	53	IR	1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	1	China	CH	CH		35	105	CH	20210905144500	https://www.indiatvnews.com/news/world/pakistan-virtual-meeting-representatives-afghanistan-neighbours-latest-international-updates-731873
1002642745	20210806	202108	2021	2021.5918	TJK	TAJIKISTAN	TJK								UZB	UZBEKISTAN	UZB								0	040	040	04	1	1.0	6	1	6	2.90697674418605	1	Tajikistan	TI	TI		39	71	TI	1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	1	China	CH	CH		35	105	CH	20210905144500	https://www.indiatvnews.com/news/world/pakistan-virtual-meeting-representatives-afghanistan-neighbours-latest-international-updates-731873
1002642746	20210806	202108	2021	2021.5918	TKM	TURKMENISTAN	TKM								IRN	IRAN	IRN								0	040	040	04	1	1.0	2	1	2	2.90697674418605	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	1	Tajikistan	TI	TI		39	71	TI	20210905144500	https://www.indiatvnews.com/news/world/pakistan-virtual-meeting-representatives-afghanistan-neighbours-latest-international-updates-731873
1002642747	20210806	202108	2021	2021.5918	TKM	TURKMENISTAN	TKM								IRN	IRAN	IRN								0	040	040	04	1	1.0	2	1	2	2.90697674418605	1	Tajikistan	TI	TI		39	71	TI	1	Iran	IR	IR		32	53	IR	1	China	CH	CH		35	105	CH	20210905144500	https://www.indiatvnews.com/news/world/pakistan-virtual-meeting-representatives-afghanistan-neighbours-latest-international-updates-731873
1002642748	20210806	202108	2021	2021.5918	TKM	TURKMENISTAN	TKM								IRN	IRAN	IRN								0	040	040	04	1	1.0	6	1	6	2.90697674418605	1	Turkmenistan	TX	TX		40	60	TX	1	Iran	IR	IR		32	53	IR	1	China	CH	CH		35	105	CH	20210905144500	https://www.indiatvnews.com/news/world/pakistan-virtual-meeting-representatives-afghanistan-neighbours-latest-international-updates-731873
1002642749	20210806	202108	2021	2021.5918	TKM	TURKMENISTAN	TKM								TJK	TAJIKISTAN	TJK								0	040	040	04	1	1.0	2	1	2	2.90697674418605	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	1	Tajikistan	TI	TI		39	71	TI	20210905144500	https://www.indiatvnews.com/news/world/pakistan-virtual-meeting-representatives-afghanistan-neighbours-latest-international-updates-731873
1002642750	20210806	202108	2021	2021.5918	TKM	TURKMENISTAN	TKM								TJK	TAJIKISTAN	TJK								0	040	040	04	1	1.0	2	1	2	2.90697674418605	1	Tajikistan	TI	TI		39	71	TI	1	Iran	IR	IR		32	53	IR	1	China	CH	CH		35	105	CH	20210905144500	https://www.indiatvnews.com/news/world/pakistan-virtual-meeting-representatives-afghanistan-neighbours-latest-international-updates-731873
1002642751	20210806	202108	2021	2021.5918	TKM	TURKMENISTAN	TKM								TJK	TAJIKISTAN	TJK								0	040	040	04	1	1.0	6	1	6	2.90697674418605	1	Turkmenistan	TX	TX		40	60	TX	1	Tajikistan	TI	TI		39	71	TI	1	China	CH	CH		35	105	CH	20210905144500	https://www.indiatvnews.com/news/world/pakistan-virtual-meeting-representatives-afghanistan-neighbours-latest-international-updates-731873
1002642752	20210806	202108	2021	2021.5918	TKM	TURKMENISTAN	TKM								UZB	UZBEKISTAN	UZB								0	040	040	04	1	1.0	2	1	2	2.90697674418605	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	1	Tajikistan	TI	TI		39	71	TI	20210905144500	https://www.indiatvnews.com/news/world/pakistan-virtual-meeting-representatives-afghanistan-neighbours-latest-international-updates-731873
1002642753	20210806	202108	2021	2021.5918	TKM	TURKMENISTAN	TKM								UZB	UZBEKISTAN	UZB								0	040	040	04	1	1.0	2	1	2	2.90697674418605	1	Tajikistan	TI	TI		39	71	TI	1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	1	China	CH	CH		35	105	CH	20210905144500	https://www.indiatvnews.com/news/world/pakistan-virtual-meeting-representatives-afghanistan-neighbours-latest-international-updates-731873
1002642754	20210806	202108	2021	2021.5918	TKM	TURKMENISTAN	TKM								UZB	UZBEKISTAN	UZB								0	040	040	04	1	1.0	6	1	6	2.90697674418605	1	Turkmenistan	TX	TX		40	60	TX	1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	1	China	CH	CH		35	105	CH	20210905144500	https://www.indiatvnews.com/news/world/pakistan-virtual-meeting-representatives-afghanistan-neighbours-latest-international-updates-731873
1002642755	20210806	202108	2021	2021.5918	UZB	UZBEKISTAN	UZB								IRN	IRAN	IRN								0	040	040	04	1	1.0	2	1	2	2.90697674418605	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	1	Tajikistan	TI	TI		39	71	TI	20210905144500	https://www.indiatvnews.com/news/world/pakistan-virtual-meeting-representatives-afghanistan-neighbours-latest-international-updates-731873
1002642756	20210806	202108	2021	2021.5918	UZB	UZBEKISTAN	UZB								IRN	IRAN	IRN								0	040	040	04	1	1.0	8	1	8	2.90697674418605	1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	1	Iran	IR	IR		32	53	IR	1	China	CH	CH		35	105	CH	20210905144500	https://www.indiatvnews.com/news/world/pakistan-virtual-meeting-representatives-afghanistan-neighbours-latest-international-updates-731873
1002642757	20210806	202108	2021	2021.5918	UZB	UZBEKISTAN	UZB								TJK	TAJIKISTAN	TJK								0	040	040	04	1	1.0	2	1	2	2.90697674418605	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	1	Tajikistan	TI	TI		39	71	TI	20210905144500	https://www.indiatvnews.com/news/world/pakistan-virtual-meeting-representatives-afghanistan-neighbours-latest-international-updates-731873
1002642758	20210806	202108	2021	2021.5918	UZB	UZBEKISTAN	UZB								TJK	TAJIKISTAN	TJK								0	040	040	04	1	1.0	2	1	2	2.90697674418605	1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	1	Iran	IR	IR		32	53	IR	1	China	CH	CH		35	105	CH	20210905144500	https://www.indiatvnews.com/news/world/pakistan-virtual-meeting-representatives-afghanistan-neighbours-latest-international-updates-731873
1002642759	20210806	202108	2021	2021.5918	UZB	UZBEKISTAN	UZB								TJK	TAJIKISTAN	TJK								0	040	040	04	1	1.0	6	1	6	2.90697674418605	1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	1	Tajikistan	TI	TI		39	71	TI	1	China	CH	CH		35	105	CH	20210905144500	https://www.indiatvnews.com/news/world/pakistan-virtual-meeting-representatives-afghanistan-neighbours-latest-international-updates-731873
1002642760	20210806	202108	2021	2021.5918	UZB	UZBEKISTAN	UZB								TKM	TURKMENISTAN	TKM								0	040	040	04	1	1.0	2	1	2	2.90697674418605	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	1	Tajikistan	TI	TI		39	71	TI	20210905144500	https://www.indiatvnews.com/news/world/pakistan-virtual-meeting-representatives-afghanistan-neighbours-latest-international-updates-731873
1002642761	20210806	202108	2021	2021.5918	UZB	UZBEKISTAN	UZB								TKM	TURKMENISTAN	TKM								0	040	040	04	1	1.0	2	1	2	2.90697674418605	1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	1	Tajikistan	TI	TI		39	71	TI	1	China	CH	CH		35	105	CH	20210905144500	https://www.indiatvnews.com/news/world/pakistan-virtual-meeting-representatives-afghanistan-neighbours-latest-international-updates-731873
1002642762	20210806	202108	2021	2021.5918	UZB	UZBEKISTAN	UZB								TKM	TURKMENISTAN	TKM								0	040	040	04	1	1.0	6	1	6	2.90697674418605	1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	1	Turkmenistan	TX	TX		40	60	TX	1	China	CH	CH		35	105	CH	20210905144500	https://www.indiatvnews.com/news/world/pakistan-virtual-meeting-representatives-afghanistan-neighbours-latest-international-updates-731873
1002642763	20210829	202108	2021	2021.6548	EDU	SCHOLAR						EDU			JUD	ADVOCATE						JUD			0	040	040	04	1	1.0	1	1	1	-2.75142314990513	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	United Kingdom	UK	UK		54	-4	UK	20210905144500	https://infotel.ca/newsitem/cda-afghanistan-china/cp1805637708
1002642764	20210829	202108	2021	2021.6548	GBR	BRITAIN	GBR								EDU	SCHOLAR						EDU			0	043	043	04	1	2.8	1	1	1	-2.75142314990513	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20210905144500	https://infotel.ca/newsitem/cda-afghanistan-china/cp1805637708
1002642765	20210829	202108	2021	2021.6548	JUD	SUPREME COURT						JUD													0	040	040	04	1	1.0	8	1	8	-5.91259640102828	2	Texas, United States	US	USTX		31.106	-97.6475	TX	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	20210905144500	https://www.washingtontimes.com/news/2021/sep/5/democrats-renew-calls-abolish-filibuster-after-cou/
1002642766	20210829	202108	2021	2021.6548	JUD	ADVOCATE						JUD			EDU	SCHOLAR						EDU			0	040	040	04	1	1.0	1	1	1	-2.75142314990513	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	United Kingdom	UK	UK		54	-4	UK	20210905144500	https://infotel.ca/newsitem/cda-afghanistan-china/cp1805637708
1002642767	20210829	202108	2021	2021.6548	JUD	SUPREME COURT						JUD			USA	UNITED STATES	USA								0	040	040	04	1	1.0	2	1	2	-5.91259640102828	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20210905144500	https://www.washingtontimes.com/news/2021/sep/5/democrats-renew-calls-abolish-filibuster-after-cou/
1002642768	20210905	202109	2021	2021.6712											AFGINSTAL	TALIBAN	AFG	TAL				INS			1	014	014	01	1	0.0	5	1	5	-1.80505415162455	0								4	Juhu, Maharashtra, India	IN	IN16	70183	19.1	72.8167	-2098756	4	Juhu, Maharashtra, India	IN	IN16	70183	19.1	72.8167	-2098756	20210905144500	https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/wont-allow-javed-akhtars-films-to-be-screened-until-he-apologises-for-his-statements-comparing-taliban-and-rss-says-bjp-mla-ram-kadam/articleshow/85947446.cms
1002642769	20210905	202109	2021	2021.6712											AGR	FARMER						AGR			1	043	043	04	1	2.8	2	1	2	-1.22448979591836	0								1	Afghanistan	AF	AF		33	66	AF	4	Muzaffarnagar, Uttar Pradesh, India	IN	IN36	17929	29.4667	77.6833	-2105244	20210905144500	https://www.thehindu.com/news/top-news-of-the-day-september-5-2021-states-warned-of-aggressive-infiltration-by-terrorists-along-afghan-border-thousands-of-farmers-attend-kisan-mahapanchayat-in-muzaffarnagar-and-more/article36305347.ece
1002642770	20210905	202109	2021	2021.6712											AGR	FARMER						AGR			1	043	043	04	1	2.8	1	1	1	-1.22448979591836	0								1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20210905144500	https://www.thehindu.com/news/top-news-of-the-day-september-5-2021-states-warned-of-aggressive-infiltration-by-terrorists-along-afghan-border-thousands-of-farmers-attend-kisan-mahapanchayat-in-muzaffarnagar-and-more/article36305347.ece
1002642771	20210905	202109	2021	2021.6712											AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	1	1	1	-1.8018018018018	0								1	Pakistan	PK	PK		30	70	PK	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	20210905144500	https://www.africanexaminer.com/ndlea-intercepts-drugged-candies-from-uk/
1002642772	20210905	202109	2021	2021.6712											BUS	BUSINESS						BUS			0	014	014	01	1	0.0	4	1	4	-2.4603608529251	0								3	Florida Southern College, Florida, United States	US	USFL		28.0314	-81.9462	294309	3	Florida Southern College, Florida, United States	US	USFL		28.0314	-81.9462	294309	20210905144500	https://www.theledger.com/story/business/economy/2021/09/05/polk-county-labor-shortage-persists-sales-demand-continue-rise/5657378001/
1002642773	20210905	202109	2021	2021.6712											BUS	BUSINESS						BUS			0	014	014	01	1	0.0	5	1	5	-2.4603608529251	0								3	Lakeland, Florida, United States	US	USFL	FL105	28.0395	-81.9498	294459	3	Lakeland, Florida, United States	US	USFL	FL105	28.0395	-81.9498	294459	20210905144500	https://www.theledger.com/story/business/economy/2021/09/05/polk-county-labor-shortage-persists-sales-demand-continue-rise/5657378001/
1002642774	20210905	202109	2021	2021.6712											BUS	BUSINESS						BUS			0	014	014	01	1	0.0	1	1	1	-2.4603608529251	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20210905144500	https://www.theledger.com/story/business/economy/2021/09/05/polk-county-labor-shortage-persists-sales-demand-continue-rise/5657378001/
1002642775	20210905	202109	2021	2021.6712											BUS	BUSINESS						BUS			1	040	040	04	1	1.0	10	1	10	0.61050061050061	0								3	Springdale, Arkansas, United States	US	USAR	AR143	36.1867	-94.1288	78436	3	Springdale, Arkansas, United States	US	USAR	AR143	36.1867	-94.1288	78436	20210905144500	https://www.nwaonline.com/news/2021/sep/05/club-news-meetings-include-quilters-artists/
1002642776	20210905	202109	2021	2021.6712											BUS	BUSINESS						BUS			1	046	046	04	1	7.0	10	1	10	0.61050061050061	0								3	Springdale, Arkansas, United States	US	USAR	AR143	36.1867	-94.1288	78436	3	Springdale, Arkansas, United States	US	USAR	AR143	36.1867	-94.1288	78436	20210905144500	https://www.nwaonline.com/news/2021/sep/05/club-news-meetings-include-quilters-artists/
1002642777	20210905	202109	2021	2021.6712											BUS	AIRLINE						BUS			1	100	100	10	3	-5.0	5	1	5	-0.55325034578146	0								3	Shanksville, Pennsylvania, United States	US	USPA	PA111	40.0179	-78.9072	1187353	3	Shanksville, Pennsylvania, United States	US	USPA	PA111	40.0179	-78.9072	1187353	20210905144500	https://www.washtimesherald.com/cnhi_network/chip-minemyer-column-final-actions-words-of-flight-93-heroes-inspire-20-years-on/article_55ef5cef-2d8f-5a6a-b197-15d4a52bbbee.html
1002642778	20210905	202109	2021	2021.6712											BUSSPY	BUSINESS						BUS	SPY		1	033	033	03	1	5.2	40	1	40	1.51855093566328	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20210905144500	https://www.bignewsnetwork.com/news/271023063/workstyle-transformationmarket-to-witness-astonishing-growth-by-2027-cgi-inc-dell-inc-fujitsu-hewlett-packard-enterprise-hitachi-vantara
1002642779	20210905	202109	2021	2021.6712											CHN	CHINA	CHN								0	192	192	19	4	-9.5	2	1	2	0.97604259094942	0								4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	20210905144500	https://www.forbes.com/sites/russellflannery/2021/09/05/china-anti-monopoly-push-adds-to-enterprise-and-deep-technologys-appeal-lightspeeds-james-mi/
1002642780	20210905	202109	2021	2021.6712											CHRPRO	EPISCOPAL				CHR	PRO				1	036	036	03	1	4.0	4	1	4	0.61050061050061	0								3	Springdale, Arkansas, United States	US	USAR	AR143	36.1867	-94.1288	78436	3	Springdale, Arkansas, United States	US	USAR	AR143	36.1867	-94.1288	78436	20210905144500	https://www.nwaonline.com/news/2021/sep/05/club-news-meetings-include-quilters-artists/
1002642781	20210905	202109	2021	2021.6712											CHRPRO332	CHRISTIAN CHURCH				CHR	PRO				0	046	046	04	1	7.0	1	1	1	0.61050061050061	0								3	Bentonville, Arkansas, United States	US	USAR	AR007	36.3729	-94.2088	76305	4	Bella Vista, Chihuahua, Mexico	MX	MX06	19761	29.05	-106.4	-1652855	20210905144500	https://www.nwaonline.com/news/2021/sep/05/club-news-meetings-include-quilters-artists/
1002642782	20210905	202109	2021	2021.6712											CHRPRO332	CHRISTIAN CHURCH				CHR	PRO				0	046	046	04	1	7.0	3	1	3	0.61050061050061	0								3	Bentonville, Arkansas, United States	US	USAR	AR007	36.3729	-94.2088	76305	3	Bentonville, Arkansas, United States	US	USAR	AR007	36.3729	-94.2088	76305	20210905144500	https://www.nwaonline.com/news/2021/sep/05/club-news-meetings-include-quilters-artists/
1002642783	20210905	202109	2021	2021.6712											COP	POLICE POST						COP			1	020	020	02	1	3.0	5	1	5	6.89655172413793	0								3	Michigan State Police, Michigan, United States	US	USMI		45.8411	-87.0189	2351894	3	Michigan State Police, Michigan, United States	US	USMI		45.8411	-87.0189	2351894	20210905144500	https://www.wsjm.com/2021/09/05/state-police-signing-up-volunteers-for-angels-program/
1002642784	20210905	202109	2021	2021.6712											COP	PRISON						COP			0	036	036	03	1	4.0	6	1	6	-5.96153846153846	0								3	Flowery Branch, Georgia, United States	US	USGA		34.1851	-83.9252	331733	3	Flowery Branch, Georgia, United States	US	USGA		34.1851	-83.9252	331733	20210905144500	https://bearingarms.com/tomknighton/2021/09/05/two-plead-guilty-for-trying-to-smuggle-guns-into-barbados-n49638
1002642785	20210905	202109	2021	2021.6712											COP	PRISON						COP			0	036	036	03	1	4.0	4	1	4	-5.96153846153846	0								2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20210905144500	https://bearingarms.com/tomknighton/2021/09/05/two-plead-guilty-for-trying-to-smuggle-guns-into-barbados-n49638
1002642786	20210905	202109	2021	2021.6712											COP	POLICE						COP			0	042	042	04	1	1.9	5	1	5	-3.76984126984127	0								3	East Elmhurst, New York, United States	US	USNY		40.7612	-73.8651	949065	3	East Elmhurst, New York, United States	US	USNY		40.7612	-73.8651	949065	20210905144500	https://www.newsindiatimes.com/life-and-death-underground-n-y-immigrants-perish-in-flooded-basements/
1002642787	20210905	202109	2021	2021.6712											COP	POLICE						COP			1	173	173	17	4	-5.0	2	1	2	-4.72222222222223	0								3	Tucson, Arizona, United States	US	USAZ	AZ019	32.2217	-110.926	43534	3	Tucson, Arizona, United States	US	USAZ	AZ019	32.2217	-110.926	43534	20210905144500	https://www.cbs19.tv/article/news/crime/arizona-principal-seeks-restraining-orders-after-men-with-zip-ties-threatened-arrest-her-school/75-22cde511-c5e2-4b43-8e18-8ff61ab717d2
1002642788	20210905	202109	2021	2021.6712											CVL	COMMUNITY						CVL			0	013	013	01	1	0.4	3	1	3	0.0806234883096	0								3	Springdale, Iowa, United States	US	USIA	IA031	41.6706	-91.259	461914	3	Springdale, Iowa, United States	US	USIA	IA031	41.6706	-91.259	461914	20210905144500	https://www.nwaonline.com/news/2021/sep/05/nick-robbins-lessons-learned-in-prison-fuel/
1002642789	20210905	202109	2021	2021.6712											CVL	TOURIST						CVL			0	020	020	02	1	3.0	5	1	5	-3.76984126984127	0								1	Colombia	CO	CO		4	-72	CO	1	Colombia	CO	CO		4	-72	CO	20210905144500	https://www.newsindiatimes.com/life-and-death-underground-n-y-immigrants-perish-in-flooded-basements/
1002642790	20210905	202109	2021	2021.6712											CVL	COMMUNITY						CVL			0	036	036	03	1	4.0	1	1	1	0.61050061050061	0								4	Bella Vista, Chihuahua, Mexico	MX	MX06	19761	29.05	-106.4	-1652855	4	Bella Vista, Chihuahua, Mexico	MX	MX06	19761	29.05	-106.4	-1652855	20210905144500	https://www.nwaonline.com/news/2021/sep/05/club-news-meetings-include-quilters-artists/
